"job_id","company_id","job_title","job_level","job_type","remote_allowed","salary_min","salary_max","location_country","posted_date"
937,9,"QA Engineer","Senior","Contract",False,52143,104169,"UK","2025-09-30"
938,36,"Software Engineer","Lead","Internship",True,41799,115531,"India","2025-12-23"
939,57,"Software Engineer","Junior","Contract",True,63254,139128,"Germany","2025-08-13"
940,46,"DevOps Engineer","Junior","Contract",False,46620,122733,"Germany","2026-01-05"
941,33,"Software Engineer","Mid","Full-time",True,40636,109009,"Remote","2025-05-01"
942,104,"Data Analyst","Junior","Internship",False,58867,141506,"UK","2025-11-29"
943,68,"Software Engineer","Senior","Full-time",True,63222,123608,"USA","2025-01-22"
944,25,"Data Analyst","Junior","Full-time",False,58093,135473,"USA","2025-05-09"
945,50,"Product Manager","Junior","Contract",False,59769,128769,"Germany","2025-01-27"
946,86,"QA Engineer","Senior","Internship",True,53078,124018,"UK","2025-07-28"
947,112,"Data Analyst","Senior","Internship",False,64881,142285,"India","2025-06-17"
948,47,"Data Analyst","Junior","Internship",True,61527,145610,"USA","2026-01-10"
949,109,"DevOps Engineer","Junior","Full-time",True,66591,129810,"USA","2025-06-18"
950,134,"Product Manager","Junior","Full-time",True,61120,105080,"Remote","2025-10-11"
951,116,"Software Engineer","Junior","Contract",True,47824,92473,"Remote","2026-01-16"
952,100,"Data Analyst","Lead","Internship",False,58098,149815,"UK","2025-09-21"
953,52,"DevOps Engineer","Lead","Full-time",False,58885,149121,"India","2025-06-28"
954,123,"DevOps Engineer","Lead","Internship",False,69742,99517,"Canada","2025-11-22"
955,139,"DevOps Engineer","Lead","Contract",True,55773,109919,"India","2025-08-19"
956,93,"Data Analyst","Lead","Internship",False,51245,130876,"India","2025-05-10"
957,100,"QA Engineer","Senior","Contract",False,50476,108630,"Remote","2025-11-09"
958,47,"Software Engineer","Junior","Internship",True,51469,128356,"Remote","2025-02-17"
959,95,"Data Analyst","Mid","Contract",True,67703,149315,"USA","2025-12-27"
960,14,"Software Engineer","Senior","Full-time",False,64877,135930,"India","2025-03-08"
961,113,"Product Manager","Senior","Full-time",True,63152,123218,"UK","2025-03-23"
962,93,"DevOps Engineer","Senior","Full-time",False,70160,135545,"Germany","2025-04-24"
963,114,"QA Engineer","Senior","Contract",False,71178,117122,"UK","2025-06-10"
964,97,"DevOps Engineer","Senior","Internship",True,79452,130451,"USA","2025-11-19"
965,65,"QA Engineer","Lead","Contract",False,45348,110010,"Remote","2025-09-12"
966,130,"Data Analyst","Senior","Full-time",False,50359,104780,"Remote","2025-09-11"
967,98,"Data Analyst","Senior","Full-time",True,76612,146113,"Remote","2025-10-07"
968,21,"Product Manager","Mid","Contract",False,49134,111109,"UK","2025-06-23"
969,43,"Product Manager","Lead","Internship",True,62975,128852,"USA","2025-08-23"
970,102,"QA Engineer","Junior","Internship",False,55447,108925,"Canada","2025-09-03"
971,75,"DevOps Engineer","Senior","Contract",True,62169,100779,"Remote","2026-01-09"
972,132,"Product Manager","Senior","Internship",True,41639,109753,"USA","2025-11-21"
973,4,"QA Engineer","Junior","Contract",False,47235,101306,"Germany","2025-03-22"
974,64,"DevOps Engineer","Mid","Full-time",False,71051,97209,"India","2025-07-14"
975,66,"DevOps Engineer","Lead","Full-time",True,79711,109024,"India","2025-06-02"
976,84,"Data Analyst","Mid","Full-time",False,46950,114587,"Germany","2025-07-03"
977,109,"Software Engineer","Senior","Internship",True,52145,134033,"UK","2025-11-04"
978,28,"QA Engineer","Mid","Full-time",False,71904,114181,"Canada","2025-12-04"
979,55,"Software Engineer","Lead","Internship",False,68646,110564,"Canada","2025-08-09"
980,50,"DevOps Engineer","Junior","Full-time",False,43353,128933,"USA","2025-06-28"
981,23,"DevOps Engineer","Mid","Full-time",True,70286,120418,"Germany","2025-08-19"
982,107,"Software Engineer","Junior","Contract",True,55225,149814,"Canada","2025-03-02"
983,21,"Product Manager","Mid","Contract",False,61354,102115,"Remote","2025-09-17"
984,127,"Software Engineer","Junior","Internship",False,57685,132214,"Remote","2025-10-18"
985,87,"Data Analyst","Senior","Contract",True,61802,141535,"UK","2025-09-02"
986,5,"Product Manager","Senior","Contract",True,50887,148160,"Germany","2025-12-25"
987,38,"DevOps Engineer","Mid","Contract",True,55611,103415,"UK","2025-05-16"
988,36,"Data Analyst","Mid","Contract",True,71280,120343,"Remote","2025-12-01"
989,149,"Product Manager","Lead","Internship",True,67400,128199,"India","2025-01-25"
990,35,"Product Manager","Mid","Full-time",True,46959,96668,"UK","2025-04-07"
991,78,"Product Manager","Junior","Internship",True,48393,127166,"Remote","2026-01-03"
992,141,"Product Manager","Junior","Contract",False,48910,115404,"Germany","2025-05-22"
993,47,"Product Manager","Mid","Internship",False,68129,98663,"India","2025-03-13"
994,35,"Product Manager","Senior","Full-time",True,69440,92657,"UK","2025-07-26"
995,138,"Product Manager","Junior","Contract",False,54766,95684,"UK","2025-08-05"
996,18,"QA Engineer","Mid","Contract",True,79211,92819,"Remote","2025-12-05"
997,137,"QA Engineer","Senior","Contract",True,60093,103037,"India","2025-03-11"
998,13,"Product Manager","Lead","Contract",True,72447,122515,"Germany","2025-05-18"
999,69,"Product Manager","Lead","Internship",True,77578,92263,"UK","2025-05-23"
1000,11,"Product Manager","Junior","Full-time",True,52555,126965,"India","2025-04-07"
1001,25,"QA Engineer","Lead","Internship",False,68934,101264,"USA","2025-03-14"
1002,3,"QA Engineer","Junior","Internship",False,53043,96868,"UK","2025-05-02"
1003,51,"Data Analyst","Junior","Internship",True,56536,143960,"Remote","2025-07-15"
1004,76,"Product Manager","Senior","Contract",True,61905,105990,"USA","2025-08-05"
1005,149,"Product Manager","Junior","Contract",False,68123,125926,"India","2025-02-21"
1006,90,"Product Manager","Junior","Internship",True,64385,112742,"Remote","2025-10-28"
1007,138,"Software Engineer","Senior","Contract",False,79093,138750,"Canada","2025-03-04"
1008,61,"Product Manager","Junior","Contract",False,44127,114032,"USA","2025-03-27"
1009,106,"Software Engineer","Junior","Internship",True,54305,108845,"Canada","2025-06-16"
1010,12,"Software Engineer","Mid","Internship",False,46110,125560,"Germany","2025-09-04"
1011,53,"Product Manager","Mid","Contract",False,46719,98365,"Remote","2025-11-10"
1012,68,"Software Engineer","Lead","Full-time",True,44821,96257,"Germany","2025-08-16"
1013,103,"QA Engineer","Mid","Full-time",False,53616,122639,"Canada","2025-08-17"
1014,101,"QA Engineer","Senior","Contract",False,78563,94100,"Germany","2025-05-25"
1015,79,"Software Engineer","Lead","Internship",True,46939,149901,"Canada","2025-09-19"
1016,120,"Product Manager","Senior","Internship",True,47380,103098,"USA","2025-05-31"
1017,30,"Product Manager","Lead","Contract",False,79904,116158,"USA","2026-01-20"
1018,20,"QA Engineer","Lead","Internship",True,43031,143109,"Remote","2025-08-26"
1019,132,"Data Analyst","Senior","Full-time",True,66408,96589,"Germany","2025-06-18"
1020,143,"Data Analyst","Junior","Internship",False,52685,123990,"Remote","2025-06-06"
1021,47,"Data Analyst","Lead","Full-time",False,50051,128778,"UK","2025-06-03"
1022,18,"Product Manager","Junior","Contract",True,57746,140799,"Remote","2025-06-14"
1023,61,"Data Analyst","Junior","Contract",False,48243,121072,"UK","2025-10-30"
1024,98,"Software Engineer","Mid","Contract",False,70595,103821,"Remote","2025-05-08"
1025,132,"DevOps Engineer","Junior","Contract",True,77905,105857,"India","2025-08-29"
1026,33,"QA Engineer","Lead","Full-time",True,47700,104214,"Germany","2025-03-25"
1027,37,"Data Analyst","Junior","Full-time",False,47463,128647,"Germany","2025-04-11"
1028,85,"DevOps Engineer","Senior","Contract",True,51613,113030,"Remote","2025-02-13"
1029,38,"Product Manager","Mid","Contract",True,53536,134010,"Canada","2026-01-20"
1030,73,"DevOps Engineer","Senior","Internship",True,44877,118828,"USA","2025-03-29"
1031,94,"QA Engineer","Junior","Full-time",False,50231,127882,"UK","2025-02-01"
1032,14,"QA Engineer","Mid","Internship",True,66131,123528,"Germany","2025-12-08"
1033,36,"Software Engineer","Mid","Full-time",False,59915,96613,"UK","2025-10-26"
1034,137,"Product Manager","Lead","Internship",True,60696,124731,"Remote","2025-04-29"
1035,5,"Data Analyst","Mid","Contract",False,63117,139062,"UK","2025-09-28"
1036,109,"QA Engineer","Junior","Full-time",True,64826,113407,"USA","2025-11-07"
1037,130,"QA Engineer","Lead","Internship",False,77785,148800,"Germany","2025-03-12"
1038,144,"Data Analyst","Lead","Full-time",True,49162,121074,"USA","2025-09-02"
1039,131,"QA Engineer","Mid","Contract",True,50567,148575,"India","2025-09-24"
1040,69,"DevOps Engineer","Senior","Full-time",False,57160,140825,"UK","2025-07-20"
1041,123,"QA Engineer","Senior","Contract",False,50218,101025,"UK","2025-06-27"
1042,39,"DevOps Engineer","Mid","Full-time",False,79294,99488,"Remote","2025-06-04"
1043,99,"Data Analyst","Junior","Internship",True,50343,117089,"Germany","2025-09-07"
1044,89,"QA Engineer","Senior","Internship",False,75047,131629,"Germany","2025-02-15"
1045,90,"DevOps Engineer","Senior","Contract",True,59476,106624,"Remote","2025-03-01"
1046,135,"Data Analyst","Junior","Full-time",False,45575,125747,"UK","2025-10-08"
1047,94,"Data Analyst","Senior","Contract",False,66839,135530,"UK","2025-04-15"
1048,50,"QA Engineer","Junior","Internship",True,62409,123155,"UK","2025-05-30"
1049,20,"Software Engineer","Junior","Contract",False,68499,113102,"Remote","2025-01-29"
1050,92,"Data Analyst","Senior","Full-time",False,64179,105012,"UK","2025-08-27"
1051,111,"Data Analyst","Mid","Contract",False,66641,95627,"USA","2025-08-10"
1052,131,"Software Engineer","Junior","Contract",True,46833,97460,"USA","2025-12-07"
1053,8,"Data Analyst","Mid","Full-time",True,59016,146923,"Germany","2025-10-14"
1054,119,"Product Manager","Senior","Full-time",True,62869,121528,"UK","2025-06-25"
1055,40,"Software Engineer","Senior","Full-time",False,57523,143446,"Canada","2025-01-24"
1056,71,"DevOps Engineer","Mid","Internship",True,56026,110161,"UK","2025-10-04"
1057,1,"Data Analyst","Senior","Internship",True,50729,105560,"Germany","2025-06-17"
1058,4,"Data Analyst","Mid","Internship",False,66661,115692,"Germany","2025-11-15"
1059,138,"Product Manager","Junior","Full-time",False,59229,138743,"India","2025-12-15"
1060,100,"Data Analyst","Mid","Internship",False,42270,112895,"Remote","2025-05-02"
1061,102,"Data Analyst","Mid","Internship",False,56035,123303,"UK","2025-11-17"
1062,10,"Software Engineer","Mid","Full-time",False,47725,147672,"India","2025-02-28"
1063,85,"QA Engineer","Mid","Contract",False,44138,112161,"USA","2025-11-13"
1064,107,"Product Manager","Lead","Internship",True,76281,112012,"India","2025-04-25"
1065,4,"Data Analyst","Mid","Contract",False,72964,116996,"Remote","2025-11-18"
1066,8,"QA Engineer","Mid","Full-time",False,51333,132695,"India","2025-05-30"
1067,90,"DevOps Engineer","Senior","Full-time",True,71084,119081,"Germany","2025-09-12"
1068,112,"QA Engineer","Senior","Contract",False,57092,104865,"USA","2025-07-14"
1069,34,"DevOps Engineer","Senior","Internship",True,66738,142840,"India","2025-11-04"
1070,79,"DevOps Engineer","Junior","Full-time",True,62083,103762,"Canada","2025-10-23"
1071,45,"DevOps Engineer","Senior","Contract",False,66980,116171,"Germany","2025-10-24"
1072,20,"DevOps Engineer","Lead","Internship",True,75032,100331,"Canada","2025-08-03"
1073,71,"Product Manager","Junior","Contract",False,43301,118533,"UK","2025-10-07"
1074,109,"Product Manager","Senior","Full-time",False,67467,125285,"Canada","2025-11-10"
1075,117,"Software Engineer","Lead","Contract",True,68660,136102,"Remote","2025-05-03"
1076,55,"Data Analyst","Mid","Contract",True,52380,129646,"Remote","2025-03-23"
1077,32,"Product Manager","Lead","Full-time",True,52492,99881,"Canada","2025-11-23"
1078,19,"QA Engineer","Lead","Full-time",True,70162,116867,"Remote","2026-01-06"
1079,54,"Data Analyst","Lead","Internship",True,43687,147264,"Remote","2025-09-28"
1080,115,"Data Analyst","Lead","Internship",False,76641,107512,"UK","2025-07-12"
1081,118,"Data Analyst","Mid","Internship",True,69303,146742,"Germany","2025-09-30"
1082,9,"DevOps Engineer","Senior","Full-time",False,48520,117196,"USA","2026-01-07"
1083,65,"DevOps Engineer","Lead","Contract",True,67866,99432,"Germany","2025-05-04"
1084,74,"DevOps Engineer","Lead","Internship",False,73421,91665,"India","2025-11-15"
1085,132,"DevOps Engineer","Senior","Full-time",True,52510,123499,"Germany","2026-01-21"
1086,112,"Software Engineer","Senior","Contract",True,43771,131259,"USA","2025-09-06"
1087,18,"Software Engineer","Senior","Contract",False,60405,93684,"Canada","2025-04-22"
1088,143,"QA Engineer","Junior","Full-time",False,78007,116397,"Canada","2025-07-02"
1089,62,"Data Analyst","Mid","Internship",False,71675,130100,"Remote","2025-12-04"
1090,47,"DevOps Engineer","Mid","Full-time",True,57168,93776,"India","2025-11-11"
1091,108,"Data Analyst","Lead","Full-time",False,57084,100102,"USA","2025-11-15"
1092,44,"Software Engineer","Senior","Contract",True,55368,124560,"USA","2025-04-01"
1093,21,"QA Engineer","Lead","Contract",False,43246,106996,"Remote","2026-01-07"
1094,143,"DevOps Engineer","Lead","Full-time",True,62305,130393,"USA","2025-02-07"
1095,31,"Software Engineer","Senior","Full-time",False,69806,137293,"UK","2025-06-10"
1096,80,"Software Engineer","Senior","Contract",True,55810,149335,"India","2025-08-28"
1097,25,"Software Engineer","Junior","Internship",False,58972,132427,"India","2025-05-25"
1098,68,"Product Manager","Senior","Contract",True,76036,92977,"Remote","2026-01-04"
1099,47,"Software Engineer","Lead","Contract",False,50210,147126,"UK","2026-01-05"
1100,73,"Data Analyst","Junior","Contract",True,40205,97290,"UK","2025-03-10"
1101,40,"DevOps Engineer","Lead","Full-time",False,61320,113592,"Remote","2025-07-06"
1102,57,"QA Engineer","Lead","Contract",True,56718,142864,"Germany","2025-03-02"
1103,81,"DevOps Engineer","Senior","Internship",False,46785,115198,"Remote","2025-06-24"
1104,108,"Data Analyst","Senior","Contract",False,65074,117963,"Canada","2026-01-17"
1105,64,"Product Manager","Junior","Contract",True,79379,100869,"Canada","2025-08-17"
1106,108,"Software Engineer","Senior","Internship",False,52246,122216,"India","2025-12-12"
1107,91,"DevOps Engineer","Senior","Internship",True,56890,119083,"UK","2026-01-13"
1108,60,"DevOps Engineer","Mid","Internship",False,51222,105284,"Germany","2025-04-04"
1109,66,"Software Engineer","Junior","Internship",False,67472,97009,"India","2025-03-12"
1110,12,"QA Engineer","Lead","Full-time",True,73209,128635,"Germany","2025-07-25"
1111,6,"Data Analyst","Lead","Internship",True,69204,138808,"USA","2025-06-21"
1112,92,"Product Manager","Junior","Internship",False,40535,140636,"India","2025-11-26"
1113,142,"Product Manager","Mid","Internship",True,54144,132279,"UK","2025-10-27"
1114,78,"Data Analyst","Lead","Full-time",True,73965,118615,"UK","2025-09-28"
1115,103,"Product Manager","Mid","Contract",False,63187,136338,"Remote","2025-07-10"
1116,105,"Data Analyst","Lead","Full-time",False,44880,116156,"Remote","2025-08-19"
1117,11,"DevOps Engineer","Junior","Full-time",True,49251,149620,"Canada","2025-10-21"
1118,51,"DevOps Engineer","Senior","Contract",False,70028,145548,"USA","2025-05-10"
1119,72,"Data Analyst","Senior","Internship",False,74026,101529,"USA","2025-10-12"
1120,100,"Software Engineer","Junior","Internship",False,67674,135522,"UK","2025-02-25"
1121,42,"QA Engineer","Junior","Internship",True,56101,149937,"Remote","2025-06-30"
1122,88,"Product Manager","Mid","Internship",True,63782,101848,"India","2025-11-21"
1123,84,"QA Engineer","Lead","Full-time",True,72902,138952,"USA","2025-09-23"
1124,21,"Software Engineer","Junior","Contract",False,55555,114328,"USA","2026-01-19"
1125,41,"Software Engineer","Mid","Full-time",False,42746,140062,"Germany","2025-12-05"
1126,10,"DevOps Engineer","Senior","Full-time",True,45670,122964,"Germany","2025-07-03"
1127,4,"QA Engineer","Lead","Full-time",True,43404,102705,"Canada","2025-11-08"
1128,52,"Software Engineer","Senior","Contract",False,65737,93267,"USA","2025-07-27"
1129,100,"QA Engineer","Mid","Internship",False,40196,113417,"India","2025-04-17"
