"interview_id","application_id","interview_round","interview_type","interview_score","interview_date"
3337,11373,4,"Technical","3.55","2025-12-13"
3338,6286,3,"Managerial","3.36","2025-08-19"
3339,6311,4,"Phone","3.81","2025-04-10"
3340,4342,4,"Technical","4.78","2025-08-30"
3341,965,2,"HR","3.80","2025-10-19"
3342,4736,2,"HR","4.38","2025-12-30"
3343,6441,1,"HR","1.11","2025-07-28"
3344,4792,4,"HR","4.03","2025-08-04"
3345,400,2,"HR","2.14","2025-12-06"
3346,3396,1,"Phone","4.78","2025-05-19"
3347,4248,2,"Phone","1.25","2026-01-04"
3348,4619,4,"Technical","1.21","2025-07-18"
3349,1572,1,"Managerial","1.22","2026-01-01"
3350,5156,1,"Managerial","4.71","2025-12-05"
3351,9165,2,"Phone","1.87","2025-08-21"
3352,564,1,"Technical","2.99","2025-06-23"
3353,3195,2,"Technical","1.85","2025-04-01"
3354,1174,1,"HR","1.58","2026-01-19"
3355,4490,1,"HR","2.52","2025-09-09"
3356,11418,4,"Phone","1.76","2025-06-29"
3357,8605,4,"HR","1.55","2025-09-16"
3358,6860,3,"Managerial","1.43","2025-04-20"
3359,4048,2,"Phone","2.12","2025-06-18"
3360,9630,2,"Technical","1.35","2025-07-10"
3361,4782,4,"HR","4.26","2025-04-07"
3362,6581,4,"Managerial","4.89","2026-01-12"
3363,1322,3,"Managerial","1.95","2025-07-05"
3364,11602,4,"Phone","2.69","2025-05-31"
3365,551,3,"Managerial","2.36","2025-05-21"
3366,4480,1,"Phone","3.82","2025-10-29"
3367,10627,4,"Managerial","4.61","2025-08-18"
3368,2819,1,"Managerial","3.14","2025-08-31"
3369,8002,1,"HR","3.99","2025-04-15"
3370,727,2,"HR","2.91","2025-04-13"
3371,11456,2,"Phone","1.24","2025-12-15"
3372,8859,2,"HR","4.65","2025-04-14"
3373,4184,3,"Managerial","4.88","2025-03-28"
3374,9134,1,"Technical","4.68","2025-09-20"
3375,3651,1,"Technical","2.64","2025-10-28"
3376,11956,2,"HR","3.29","2025-05-17"
3377,1000,1,"Phone","4.27","2025-04-23"
3378,5854,1,"Phone","1.26","2025-11-18"
3379,218,4,"Phone","3.74","2025-10-11"
3380,703,2,"Managerial","1.22","2025-11-27"
3381,4660,2,"Phone","3.25","2025-05-05"
3382,7367,4,"Phone","3.73","2025-09-18"
3383,2152,1,"Technical","1.48","2025-07-23"
3384,5059,1,"Technical","1.41","2025-10-30"
3385,1806,3,"HR","2.54","2025-05-07"
3386,7141,4,"Managerial","2.97","2025-06-17"
3387,7197,3,"Technical","1.21","2025-11-24"
3388,5848,1,"Managerial","1.92","2025-04-17"
3389,8112,4,"Managerial","4.61","2025-03-28"
3390,3809,4,"HR","1.01","2025-07-04"
3391,7338,3,"Phone","4.67","2025-10-13"
3392,10686,3,"HR","3.46","2025-12-08"
3393,8299,4,"Managerial","3.78","2025-12-07"
3394,9220,2,"Phone","3.19","2025-12-10"
3395,4409,1,"Technical","1.81","2026-01-20"
3396,11722,1,"Technical","3.33","2025-09-03"
3397,11096,2,"Technical","4.77","2025-06-23"
3398,380,3,"Managerial","2.19","2025-05-31"
3399,6457,2,"Managerial","3.15","2025-12-01"
3400,5689,3,"HR","4.86","2026-01-15"
3401,9346,2,"Technical","3.90","2025-08-05"
3402,2035,4,"Managerial","1.69","2025-07-06"
3403,6214,4,"Phone","1.82","2025-11-30"
3404,9040,2,"Technical","2.64","2025-06-16"
3405,10808,1,"HR","4.49","2025-08-16"
3406,3236,1,"HR","1.63","2025-04-19"
3407,47,2,"Technical","2.40","2025-07-07"
3408,10794,3,"Managerial","2.45","2025-10-30"
3409,3519,2,"Managerial","4.28","2025-08-16"
3410,374,4,"Managerial","2.65","2025-10-03"
3411,5665,2,"Phone","1.05","2025-07-25"
3412,6334,4,"HR","4.09","2026-01-03"
3413,10446,2,"HR","2.27","2025-04-02"
3414,4358,2,"HR","4.33","2025-11-01"
3415,9428,1,"HR","3.18","2025-11-10"
3416,5884,2,"Phone","4.44","2025-05-01"
3417,9970,2,"HR","4.63","2025-05-19"
3418,3017,4,"Phone","4.16","2025-07-28"
3419,6085,3,"HR","2.31","2025-10-29"
3420,9080,1,"HR","1.37","2026-01-19"
3421,7010,1,"Phone","1.20","2025-09-10"
3422,8055,2,"Phone","3.58","2025-04-28"
3423,11815,4,"Managerial","1.69","2025-05-25"
3424,2599,1,"Managerial","1.35","2025-07-24"
3425,7926,2,"HR","4.29","2025-11-27"
3426,2507,2,"HR","2.89","2025-07-19"
3427,3366,4,"HR","1.85","2025-05-20"
3428,2551,3,"HR","3.39","2025-04-29"
3429,6004,3,"Phone","4.97","2026-01-11"
3430,353,1,"Phone","1.43","2025-05-31"
3431,3690,1,"Managerial","3.46","2025-07-09"
3432,7254,3,"Managerial","1.05","2025-04-15"
3433,5458,1,"Managerial","2.76","2025-07-19"
3434,10453,2,"Phone","4.14","2025-08-15"
3435,9370,2,"HR","4.42","2025-09-03"
3436,2820,1,"Phone","2.91","2025-04-16"
3437,2876,2,"Technical","3.72","2025-09-27"
3438,5774,4,"HR","1.90","2025-05-28"
3439,1430,2,"Phone","4.24","2025-06-20"
3440,3667,3,"Managerial","1.27","2025-05-26"
3441,1059,3,"Managerial","2.70","2025-11-07"
3442,4320,1,"Managerial","3.85","2025-11-19"
3443,7094,1,"Phone","1.54","2025-07-13"
3444,4899,3,"Technical","2.47","2025-06-19"
3445,11431,2,"Managerial","2.01","2025-10-27"
3446,10501,3,"Phone","3.97","2025-04-10"
3447,2894,1,"HR","3.73","2025-05-23"
3448,1581,1,"HR","2.08","2025-09-02"
3449,6524,3,"Technical","2.18","2025-11-15"
3450,882,4,"Phone","4.70","2025-11-25"
3451,2523,3,"Phone","2.55","2025-04-17"
3452,5994,2,"Managerial","3.24","2025-05-24"
3453,3050,2,"Phone","1.16","2025-12-04"
3454,3375,1,"HR","1.80","2026-01-18"
3455,9269,3,"Technical","1.64","2025-06-18"
3456,404,1,"Technical","3.23","2025-08-14"
3457,3274,2,"HR","3.95","2025-04-27"
3458,11350,1,"HR","2.93","2025-11-14"
3459,9505,4,"Phone","4.28","2025-07-11"
3460,10370,4,"Phone","3.64","2025-07-12"
3461,3459,1,"Managerial","4.75","2025-09-07"
3462,3469,1,"Managerial","2.28","2025-12-10"
3463,11723,3,"Phone","3.72","2025-08-22"
3464,9163,2,"HR","4.53","2025-07-07"
3465,6502,1,"Technical","2.30","2025-08-14"
3466,1472,2,"Phone","2.09","2025-09-17"
3467,6414,1,"HR","1.59","2025-08-16"
3468,1955,3,"HR","1.99","2025-06-05"
3469,1826,2,"Technical","4.03","2025-12-07"
3470,5365,4,"HR","1.70","2025-12-19"
3471,10153,2,"Managerial","3.78","2025-09-05"
3472,2687,2,"Managerial","2.69","2025-04-02"
3473,7019,3,"Managerial","1.18","2025-12-04"
3474,8083,4,"Phone","1.55","2025-08-24"
3475,640,4,"Managerial","4.78","2025-10-14"
3476,9372,2,"Technical","2.72","2025-06-04"
3477,4050,4,"Managerial","3.31","2025-08-22"
3478,273,4,"Managerial","4.26","2025-05-08"
3479,6600,2,"Technical","1.80","2025-07-22"
3480,6935,4,"Technical","1.58","2025-07-19"
3481,7865,4,"Phone","3.43","2025-08-24"
3482,11408,4,"Managerial","2.91","2026-01-06"
3483,5895,3,"Phone","1.94","2025-09-07"
3484,4785,1,"Phone","4.25","2025-11-12"
3485,8843,3,"Phone","3.83","2025-12-22"
3486,3064,3,"Phone","3.43","2025-08-31"
3487,1382,3,"Managerial","1.06","2025-05-12"
3488,9331,4,"Managerial","3.69","2025-08-10"
3489,10685,4,"Phone","4.13","2025-11-15"
3490,257,1,"Phone","2.45","2026-01-06"
3491,5740,1,"Managerial","3.79","2026-01-16"
3492,6480,3,"Phone","2.37","2025-06-01"
3493,4899,1,"Managerial","3.23","2025-11-14"
3494,3882,2,"Managerial","1.25","2025-10-26"
3495,10560,4,"Phone","1.21","2025-08-08"
3496,7332,1,"Phone","2.91","2025-04-09"
3497,9857,3,"HR","1.32","2025-05-12"
3498,7713,1,"HR","4.02","2025-07-20"
3499,9221,2,"Managerial","3.67","2025-06-20"
3500,4975,2,"Technical","2.51","2025-07-09"
3501,6765,2,"Technical","3.40","2025-06-26"
3502,10666,1,"Technical","3.91","2025-08-10"
3503,2566,3,"Technical","2.08","2025-07-10"
3504,940,3,"Phone","2.92","2025-09-02"
3505,3281,3,"Technical","2.08","2025-06-05"
3506,4500,4,"HR","4.04","2025-08-13"
3507,6944,3,"Managerial","4.36","2025-12-11"
3508,7792,3,"Phone","2.11","2025-12-07"
3509,5290,3,"Managerial","4.20","2025-12-06"
3510,5197,4,"Phone","4.44","2025-10-09"
3511,3111,3,"Managerial","2.04","2025-08-28"
3512,10364,4,"Managerial","1.55","2025-12-09"
3513,3468,2,"Technical","4.61","2025-08-26"
3514,1644,1,"Managerial","2.15","2025-04-19"
3515,3826,2,"Managerial","2.76","2025-06-25"
3516,10668,2,"Phone","3.97","2025-06-26"
3517,418,4,"Technical","4.85","2025-12-02"
3518,9326,2,"Technical","3.72","2025-06-08"
3519,3779,4,"Managerial","2.40","2025-07-20"
3520,11322,1,"Managerial","3.97","2025-11-26"
3521,10101,3,"Technical","3.20","2025-12-04"
3522,10419,1,"Managerial","2.67","2025-10-30"
3523,11244,4,"Phone","3.74","2025-11-09"
3524,312,3,"Technical","1.47","2025-08-17"
3525,10049,2,"Phone","1.88","2025-11-25"
3526,9280,1,"HR","3.47","2025-06-11"
3527,1776,1,"HR","2.66","2025-06-13"
3528,8905,2,"Technical","4.19","2025-05-11"
3529,1163,3,"HR","1.03","2026-01-07"
3530,4003,4,"HR","1.18","2025-05-26"
3531,10002,1,"Managerial","2.25","2025-05-19"
3532,2782,4,"Technical","1.52","2025-09-18"
3533,6931,2,"Phone","4.38","2025-10-22"
3534,7627,2,"HR","2.83","2025-08-30"
3535,2617,4,"Managerial","3.04","2025-06-18"
3536,5542,4,"Managerial","3.26","2025-11-14"
3537,6118,4,"HR","1.93","2025-05-04"
3538,2904,1,"Phone","3.86","2025-10-25"
3539,3350,3,"HR","3.63","2025-10-17"
3540,2302,4,"Managerial","3.63","2025-07-25"
3541,5573,2,"HR","3.22","2025-08-16"
3542,2115,4,"Managerial","4.55","2025-07-12"
3543,10974,2,"HR","4.93","2025-10-16"
3544,1198,4,"Phone","2.20","2025-07-14"
3545,1970,3,"HR","4.56","2025-05-17"
3546,324,4,"Technical","2.86","2025-11-19"
3547,9884,4,"HR","2.89","2025-08-28"
3548,7098,1,"HR","1.70","2026-01-19"
3549,995,4,"Phone","1.03","2025-08-28"
3550,8569,1,"Managerial","3.31","2025-11-10"
3551,8193,1,"Technical","4.73","2025-10-11"
3552,7477,4,"Phone","1.04","2025-10-13"
3553,3467,2,"Technical","3.16","2025-07-09"
3554,8306,1,"Technical","2.85","2026-01-18"
3555,7369,4,"Phone","3.10","2025-09-11"
3556,5659,1,"Phone","3.25","2025-12-22"
3557,6828,1,"Technical","3.41","2025-09-08"
3558,405,1,"HR","4.32","2025-04-02"
3559,5338,2,"Phone","2.86","2025-11-08"
3560,9091,1,"Managerial","3.08","2025-10-16"
3561,4112,2,"Phone","2.74","2026-01-12"
3562,7939,2,"HR","4.15","2025-09-04"
3563,8097,1,"HR","1.26","2025-07-29"
3564,9673,3,"Technical","1.66","2025-10-15"
3565,2541,3,"Phone","1.96","2025-10-15"
3566,9649,4,"Phone","1.29","2025-09-19"
3567,9009,2,"Managerial","2.07","2025-07-25"
3568,766,3,"Phone","2.74","2025-09-10"
3569,8037,3,"Managerial","2.88","2025-12-27"
3570,4689,2,"HR","2.74","2026-01-20"
3571,6131,4,"Managerial","1.34","2025-05-18"
3572,20,2,"Technical","3.82","2025-08-19"
3573,4581,2,"Technical","1.73","2025-09-11"
3574,3838,2,"HR","1.52","2025-11-16"
3575,1134,4,"Managerial","4.73","2025-11-11"
3576,3135,3,"Managerial","3.90","2025-12-10"
3577,8959,2,"Technical","3.58","2025-11-20"
3578,11978,4,"HR","3.58","2025-04-23"
3579,190,4,"HR","1.78","2025-06-30"
3580,1938,4,"Managerial","3.26","2025-11-13"
3581,5543,4,"HR","4.08","2025-10-02"
3582,8670,1,"HR","4.64","2025-03-30"
3583,11893,2,"Technical","4.32","2025-09-26"
3584,6816,3,"Phone","3.75","2025-04-07"
3585,1976,3,"HR","4.60","2025-11-20"
3586,3016,4,"Managerial","2.68","2025-11-03"
3587,9655,3,"HR","2.26","2025-12-06"
3588,4744,4,"Managerial","3.97","2025-10-28"
3589,5223,4,"Managerial","1.69","2025-05-20"
3590,6549,2,"HR","2.74","2025-09-19"
3591,3323,3,"HR","3.71","2025-06-10"
3592,5585,2,"Managerial","1.11","2025-09-24"
3593,6907,2,"Phone","3.90","2025-07-11"
3594,9878,3,"HR","3.52","2025-08-16"
3595,4437,2,"HR","3.51","2025-08-18"
3596,948,1,"Managerial","1.51","2025-05-24"
3597,2778,4,"Phone","1.52","2025-04-06"
3598,1849,4,"Phone","1.13","2025-04-16"
3599,10081,1,"Managerial","1.85","2026-01-03"
3600,11943,4,"Managerial","3.96","2025-04-29"
3601,533,4,"Technical","1.23","2025-03-30"
3602,10873,1,"HR","1.27","2025-08-09"
3603,10042,1,"Managerial","4.91","2026-01-02"
3604,9102,3,"Managerial","3.04","2025-10-25"
3605,8903,4,"Technical","4.88","2025-10-25"
3606,7808,4,"Managerial","1.13","2025-12-31"
3607,416,3,"Phone","2.20","2025-12-26"
3608,5873,3,"HR","1.23","2025-08-12"
3609,2860,1,"HR","2.12","2025-10-10"
3610,5976,2,"HR","1.26","2025-08-09"
3611,5152,2,"Phone","3.83","2025-12-09"
3612,398,2,"Managerial","3.13","2025-09-25"
3613,4961,3,"Technical","2.58","2025-04-13"
3614,2817,1,"Managerial","2.13","2025-12-28"
3615,3251,2,"HR","4.78","2025-10-25"
3616,8908,1,"Technical","1.76","2025-04-11"
3617,2170,4,"Technical","3.20","2025-12-04"
3618,7211,1,"Managerial","4.16","2025-12-06"
3619,11463,1,"Technical","4.48","2025-09-18"
3620,6927,2,"Technical","3.47","2025-08-16"
3621,2227,3,"Managerial","2.96","2025-09-01"
3622,2800,3,"Phone","2.65","2026-01-03"
3623,6221,3,"HR","1.46","2025-10-12"
3624,3509,4,"HR","3.53","2025-05-06"
3625,8022,1,"Phone","1.63","2025-05-28"
3626,11788,3,"Technical","4.00","2025-05-16"
3627,10964,2,"Phone","2.90","2025-12-10"
3628,7959,3,"Technical","4.87","2025-09-19"
3629,1822,2,"Phone","3.79","2025-11-13"
3630,565,4,"HR","3.91","2025-04-30"
3631,1255,1,"Technical","4.82","2025-05-11"
3632,3441,2,"Managerial","4.45","2025-09-25"
3633,2667,2,"Phone","1.40","2026-01-21"
3634,2543,4,"HR","3.41","2025-11-30"
3635,9880,2,"Technical","1.76","2025-05-21"
3636,9525,4,"Managerial","4.90","2025-06-09"
3637,5510,4,"HR","3.26","2025-08-11"
3638,2360,4,"Phone","3.42","2025-08-10"
3639,3232,1,"HR","1.24","2025-07-03"
3640,8461,2,"HR","4.56","2025-12-17"
3641,9234,1,"Technical","3.55","2025-08-23"
3642,1871,3,"HR","4.55","2025-11-17"
3643,3240,2,"HR","2.22","2025-05-31"
3644,9174,3,"HR","3.84","2026-01-09"
3645,4833,4,"Technical","1.94","2025-08-23"
3646,5787,4,"HR","1.40","2025-05-14"
3647,479,3,"HR","1.71","2025-06-09"
3648,11850,1,"Technical","1.75","2025-03-28"
3649,9258,2,"Phone","4.81","2025-06-02"
3650,6112,1,"HR","3.79","2025-08-05"
3651,8398,3,"Managerial","3.52","2025-09-18"
3652,8184,2,"Phone","4.47","2025-07-21"
3653,4122,4,"Phone","4.73","2026-01-12"
3654,10800,2,"Managerial","3.60","2025-08-05"
3655,8014,4,"Managerial","1.94","2025-07-09"
3656,5805,2,"Managerial","4.27","2025-07-02"
3657,9233,4,"Technical","3.23","2025-05-17"
3658,3397,3,"Technical","2.50","2025-11-24"
3659,6002,3,"Managerial","4.16","2025-07-13"
3660,11375,3,"Managerial","3.01","2025-11-18"
3661,7878,3,"Technical","4.46","2025-08-30"
3662,4963,1,"Technical","1.15","2025-05-23"
3663,9743,1,"HR","1.18","2025-05-22"
3664,2540,2,"Technical","3.86","2025-07-13"
3665,1868,4,"HR","1.22","2025-12-23"
3666,8603,3,"Phone","4.44","2026-01-12"
3667,6726,3,"HR","1.88","2026-01-08"
3668,3345,3,"HR","1.41","2026-01-12"
3669,2451,1,"Technical","1.84","2025-07-12"
3670,2004,4,"HR","2.49","2026-01-18"
3671,1465,4,"Technical","2.61","2025-10-13"
3672,3301,1,"HR","1.52","2025-11-14"
3673,7854,2,"HR","1.56","2025-04-21"
3674,11365,3,"Phone","1.79","2025-08-17"
3675,2283,2,"Managerial","1.20","2025-06-28"
3676,2598,1,"HR","4.28","2025-11-14"
3677,4518,4,"Managerial","3.96","2025-05-27"
3678,10864,1,"Technical","2.55","2025-05-25"
3679,2014,1,"Phone","1.87","2025-06-16"
3680,7948,2,"Managerial","4.53","2025-09-10"
3681,790,2,"Managerial","2.87","2025-07-31"
3682,3569,4,"Technical","3.03","2025-12-24"
3683,4472,4,"Technical","1.36","2025-03-28"
3684,5511,4,"Phone","3.76","2025-11-16"
3685,11073,2,"Managerial","2.21","2025-04-08"
3686,9107,3,"Managerial","4.56","2025-09-18"
3687,4806,1,"Phone","1.30","2025-04-13"
3688,1316,1,"Phone","3.70","2025-10-07"
3689,2137,4,"HR","4.34","2025-10-29"
3690,8846,3,"Technical","2.06","2025-04-25"
3691,5897,3,"Technical","3.18","2025-05-22"
3692,574,2,"Phone","4.09","2025-08-25"
3693,10084,3,"Managerial","1.32","2025-06-23"
3694,8396,1,"Managerial","1.02","2025-12-16"
3695,788,4,"Phone","4.74","2025-05-03"
3696,7542,2,"Phone","3.77","2025-10-17"
3697,11263,3,"Technical","4.60","2025-12-20"
3698,8544,4,"Phone","2.58","2025-09-24"
3699,648,3,"Technical","3.56","2025-11-06"
3700,9290,2,"HR","2.94","2025-07-04"
3701,1323,2,"HR","2.04","2025-06-10"
3702,7102,4,"Managerial","2.03","2025-05-16"
3703,7033,4,"Phone","2.21","2025-07-26"
3704,10194,2,"Managerial","3.19","2026-01-14"
3705,2323,4,"Managerial","2.77","2025-11-10"
3706,6082,1,"Phone","2.59","2025-09-08"
3707,10018,3,"HR","3.15","2025-11-07"
3708,3843,1,"Phone","3.23","2025-04-15"
3709,9832,4,"HR","1.96","2025-12-06"
3710,1723,3,"Technical","1.46","2025-05-31"
3711,953,4,"Technical","1.35","2025-11-20"
3712,11017,2,"Managerial","4.91","2026-01-12"
3713,3178,4,"Phone","4.19","2025-09-13"
3714,65,2,"Technical","4.48","2025-07-16"
3715,6556,4,"Managerial","2.56","2025-10-19"
3716,2288,3,"Technical","2.82","2026-01-16"
3717,5998,1,"HR","1.78","2025-10-06"
3718,7637,4,"HR","4.79","2025-04-07"
3719,9738,2,"Technical","4.01","2025-11-17"
3720,4025,3,"Technical","3.84","2025-06-10"
3721,2384,1,"Phone","4.48","2025-04-01"
3722,7202,3,"Managerial","4.00","2025-11-21"
3723,3487,4,"Managerial","4.69","2025-08-04"
3724,8804,4,"Technical","4.35","2025-12-27"
3725,196,1,"Phone","1.03","2025-09-08"
3726,4648,1,"Technical","1.92","2025-04-05"
3727,11077,4,"Technical","2.83","2025-05-19"
3728,1469,1,"Phone","2.65","2026-01-11"
3729,3695,2,"HR","2.53","2025-11-27"
3730,11668,2,"Phone","2.94","2025-05-12"
3731,8855,2,"Phone","4.65","2025-06-12"
3732,9554,1,"Technical","4.15","2025-05-30"
3733,1132,1,"Technical","4.64","2025-04-08"
3734,9270,4,"Managerial","2.33","2025-05-17"
3735,1253,4,"HR","3.27","2025-10-22"
3736,9768,2,"Technical","1.20","2025-10-10"
3737,3667,4,"Technical","1.08","2025-06-09"
3738,9171,1,"Phone","3.41","2025-06-02"
3739,2952,4,"Phone","3.61","2025-09-06"
3740,2063,3,"Technical","2.91","2025-06-01"
3741,4846,3,"Phone","1.42","2025-11-06"
3742,8429,2,"Technical","1.00","2025-10-19"
3743,1771,3,"Phone","2.11","2025-11-29"
3744,8731,1,"Phone","4.77","2025-04-25"
3745,8066,2,"Managerial","4.46","2025-07-22"
3746,7522,1,"Technical","4.42","2025-10-19"
3747,10647,1,"Phone","4.40","2026-01-10"
3748,5960,2,"Phone","2.71","2025-12-11"
3749,9253,2,"HR","4.57","2025-09-25"
3750,2859,4,"HR","4.78","2025-05-29"
3751,10913,3,"Technical","2.19","2025-10-25"
3752,8900,4,"Phone","1.56","2025-06-02"
3753,7416,2,"HR","4.70","2025-12-04"
3754,7843,3,"Phone","2.02","2025-12-22"
3755,3393,4,"Managerial","1.32","2025-06-15"
3756,6499,4,"Technical","3.47","2025-04-03"
3757,8894,1,"Managerial","1.76","2025-07-10"
3758,4909,2,"HR","2.55","2025-12-01"
3759,8628,4,"Phone","2.71","2025-12-01"
3760,1389,3,"Phone","4.18","2026-01-11"
3761,6198,2,"Phone","4.88","2025-11-01"
3762,5383,4,"Phone","1.69","2025-10-03"
3763,4450,3,"Managerial","4.55","2025-07-26"
3764,4568,1,"Phone","4.12","2025-11-19"
3765,10703,2,"Managerial","3.78","2025-09-11"
3766,9042,2,"HR","3.34","2025-06-21"
3767,6351,1,"Phone","1.48","2025-06-09"
3768,5822,1,"Phone","3.85","2025-07-29"
3769,2262,4,"Technical","1.11","2025-12-01"
3770,6700,1,"Phone","2.48","2025-09-24"
3771,1404,4,"Managerial","1.79","2025-10-31"
3772,11498,4,"Managerial","4.52","2025-08-22"
3773,8324,2,"HR","1.52","2025-07-03"
3774,3189,1,"HR","2.98","2025-06-18"
3775,8397,2,"Phone","1.37","2025-10-05"
3776,9632,3,"Managerial","1.88","2025-06-14"
3777,4987,1,"Technical","1.47","2025-10-28"
3778,7235,1,"Managerial","1.55","2026-01-20"
3779,3081,1,"Phone","1.50","2025-10-27"
3780,4817,4,"HR","4.86","2025-12-14"
3781,11644,4,"Managerial","3.19","2025-09-05"
3782,8837,3,"HR","4.57","2025-06-05"
3783,138,3,"Managerial","1.98","2025-10-31"
3784,9750,1,"Phone","2.55","2025-05-25"
3785,11254,3,"Managerial","1.04","2025-08-14"
3786,7350,2,"Phone","4.89","2025-06-08"
3787,3636,3,"Phone","3.29","2025-08-08"
3788,2469,1,"HR","2.93","2025-04-12"
3789,8999,3,"Technical","2.02","2025-06-17"
3790,8348,4,"HR","1.37","2025-12-11"
3791,10977,1,"HR","3.27","2025-10-01"
3792,1203,1,"HR","2.41","2025-06-27"
3793,3881,1,"Managerial","4.33","2025-08-05"
3794,6065,1,"Technical","4.17","2025-04-09"
3795,10476,3,"Managerial","4.54","2025-04-17"
3796,3872,3,"Phone","3.78","2025-06-12"
3797,8667,4,"Technical","1.43","2025-09-24"
3798,11265,3,"Technical","3.95","2025-12-01"
3799,4329,3,"Phone","3.79","2025-11-14"
3800,7538,4,"Managerial","3.01","2025-11-07"
3801,629,2,"Managerial","4.18","2025-09-05"
3802,3380,1,"Managerial","3.02","2025-04-26"
3803,840,2,"HR","3.64","2025-11-22"
3804,1139,1,"Technical","1.63","2025-10-03"
3805,2220,3,"HR","1.12","2025-04-10"
3806,5394,4,"Managerial","3.23","2025-10-27"
3807,11776,2,"Technical","1.81","2025-08-23"
3808,10750,1,"HR","1.72","2025-11-29"
3809,4345,1,"Technical","4.53","2025-04-17"
3810,11754,2,"Managerial","1.48","2025-05-28"
3811,9248,1,"HR","1.38","2025-09-16"
3812,3470,4,"Managerial","1.29","2025-06-04"
3813,7672,2,"Managerial","1.25","2025-09-29"
3814,2197,1,"HR","3.23","2025-05-24"
3815,11297,4,"Phone","3.96","2025-06-06"
3816,7949,2,"Phone","3.38","2025-11-29"
3817,10167,1,"Technical","4.30","2025-09-12"
3818,4865,2,"Technical","4.89","2025-12-19"
3819,6373,2,"Technical","3.45","2025-09-01"
3820,8786,4,"Managerial","4.54","2025-09-24"
3821,3386,2,"HR","4.57","2025-05-24"
3822,8498,2,"Phone","4.25","2025-06-16"
3823,3791,2,"Phone","4.43","2025-03-31"
3824,4098,3,"HR","3.05","2025-12-29"
3825,7677,4,"Phone","4.26","2025-04-03"
3826,2781,3,"Phone","4.16","2026-01-20"
3827,3519,3,"HR","1.70","2025-09-20"
3828,9708,4,"Managerial","4.25","2025-11-21"
3829,7802,3,"Managerial","1.17","2025-08-24"
3830,6303,3,"Phone","1.53","2025-10-22"
3831,4442,1,"HR","3.56","2025-12-22"
3832,9852,1,"Phone","4.80","2026-01-05"
3833,11687,3,"Phone","2.75","2025-07-10"
3834,99,1,"HR","1.96","2026-01-03"
3835,3009,4,"Managerial","4.31","2025-09-15"
3836,11581,1,"HR","1.46","2025-05-22"
3837,1970,1,"Technical","4.29","2025-11-09"
